customer_id,email,country,signup_date,acquisition_channel,age_group,is_premium
CUST_00788,lynngarcia@example.org,IN,2024-03-09,organic,45-54,True
CUST_00789,michael74@example.net,US,2023-07-20,referral,25-34,False
CUST_00790,ywolfe@example.net,US,2023-09-18,paid_search,35-44,False
CUST_00791,rrichards@example.org,SG,2023-08-27,email,35-44,False
CUST_00792,edwardsholly@example.org,SG,2023-08-17,organic,45-54,True
CUST_00793,jhill@example.net,SG,2024-05-07,referral,18-24,False
CUST_00794,josephalex@example.org,SG,2023-06-01,direct,45-54,False
CUST_00795,penadanielle@example.com,IN,2023-11-17,paid_search,25-34,False
CUST_00796,jorge18@example.net,SG,2023-09-24,referral,45-54,True
CUST_00797,sarahbradshaw@example.net,US,2023-05-21,social,35-44,False
CUST_00798,justin94@example.org,IN,2023-05-18,organic,18-24,False
CUST_00799,janegreen@example.net,US,2023-06-12,paid_search,55+,False
CUST_00800,williamsjasmine@example.net,US,2024-01-16,organic,25-34,False
CUST_00801,matthewharper@example.net,SG,2024-05-07,social,45-54,False
CUST_00802,jennifermendoza@example.net,SG,2023-01-30,direct,35-44,False
CUST_00803,unixon@example.com,US,2023-09-08,referral,25-34,True
CUST_00804,carlos49@example.com,US,2023-01-04,paid_search,25-34,False
CUST_00805,icarter@example.net,IN,2023-09-25,organic,45-54,False
CUST_00806,kingteresa@example.net,IN,2023-08-26,organic,35-44,False
CUST_00807,hfrye@example.net,US,2023-12-21,referral,55+,False
CUST_00808,michelle55@example.com,AU,2024-06-17,email,45-54,False
CUST_00809,yeverett@example.org,IN,2023-05-27,social,18-24,False
CUST_00810,christopherlyons@example.com,IN,2023-04-12,organic,55+,False
CUST_00811,josemeyer@example.com,IN,2023-04-06,direct,18-24,False
CUST_00812,charlesfletcher@example.net,IN,2024-05-12,referral,55+,True
CUST_00813,johnsonnicole@example.com,US,2023-02-07,direct,18-24,True
CUST_00814,jpowell@example.net,SG,2023-03-31,social,18-24,False
CUST_00815,richard48@example.com,US,2024-01-04,paid_search,18-24,False
CUST_00816,tsmith@example.com,IN,2024-05-28,referral,35-44,False
CUST_00817,jacksonsarah@example.org,IN,2024-06-28,organic,55+,False
CUST_00818,ecampbell@example.org,IN,2023-04-02,organic,45-54,True
CUST_00819,anthony70@example.com,US,2023-06-05,referral,25-34,False
CUST_00820,robinsonchristopher@example.org,IN,2023-11-15,organic,55+,False
CUST_00821,sotothomas@example.net,US,2023-06-11,social,35-44,False
CUST_00822,wwest@example.com,US,2023-01-10,organic,55+,False
CUST_00823,phelpsangela@example.com,AU,2023-04-26,referral,18-24,False
CUST_00824,padillajames@example.org,AU,2023-03-20,direct,25-34,False
CUST_00825,goodmandenise@example.com,IN,2023-08-18,organic,18-24,False
CUST_00826,heatherbartlett@example.net,GB,2023-01-31,email,35-44,False
CUST_00827,candice33@example.net,IN,2023-04-01,organic,18-24,False
CUST_00828,manningsheila@example.net,US,2024-05-30,email,35-44,False
CUST_00829,pbartlett@example.com,IN,2024-04-27,direct,18-24,False
CUST_00830,gwhite@example.net,IN,2023-09-24,social,45-54,False
CUST_00831,murphybarbara@example.net,GB,2023-07-31,direct,45-54,False
CUST_00832,vaughndiana@example.org,GB,2024-05-18,paid_search,18-24,True
CUST_00833,oliverjacqueline@example.net,AU,2023-02-15,paid_search,18-24,False
CUST_00834,bowmannicole@example.net,SG,2024-04-03,referral,45-54,True
CUST_00835,matthew83@example.com,US,2023-10-22,referral,18-24,False
CUST_00836,cathy89@example.com,SG,2023-04-12,social,18-24,False
CUST_00837,todd59@example.net,IN,2023-12-09,email,35-44,True
CUST_00838,aaron99@example.org,SG,2024-06-10,direct,55+,False
CUST_00839,gscott@example.org,AU,2023-06-23,direct,35-44,False
CUST_00840,tanderson@example.org,US,2024-06-18,organic,45-54,False
CUST_00841,robert80@example.com,SG,2023-07-13,direct,45-54,True
CUST_00842,jasonbaker@example.org,GB,2024-03-09,referral,18-24,True
CUST_00843,nross@example.net,SG,2023-05-02,social,45-54,False
CUST_00844,juliaporter@example.net,US,2023-02-28,email,25-34,False
CUST_00845,lewistimothy@example.com,IN,2023-08-05,paid_search,55+,False
CUST_00846,gutierrezemily@example.net,GB,2023-11-10,organic,45-54,False
CUST_00847,richard99@example.org,SG,2024-03-21,social,45-54,False
CUST_00848,harrisonmichelle@example.com,US,2024-01-22,organic,18-24,False
CUST_00849,miranda15@example.com,SG,2023-01-28,organic,18-24,False
CUST_00850,cbautista@example.org,US,2024-04-25,referral,55+,False
CUST_00851,amber75@example.org,SG,2024-06-05,email,35-44,False
CUST_00852,heathheidi@example.org,GB,2023-06-23,email,55+,False
CUST_00853,opayne@example.net,SG,2024-04-10,direct,35-44,False
CUST_00854,shepherdtina@example.net,IN,2023-03-30,direct,25-34,True
CUST_00855,xboone@example.com,GB,2023-10-03,email,55+,False
CUST_00856,tylersmith@example.net,IN,2024-06-29,paid_search,45-54,True
CUST_00857,bjones@example.org,IN,2023-11-14,referral,25-34,True
CUST_00858,cfields@example.net,IN,2023-11-02,paid_search,35-44,True
CUST_00859,teresa70@example.net,IN,2023-11-18,direct,55+,True
CUST_00860,patrick04@example.com,SG,2023-12-16,referral,55+,True
CUST_00861,xpowell@example.org,IN,2024-01-23,direct,18-24,False
CUST_00862,bgibson@example.org,GB,2023-12-03,social,55+,False
CUST_00863,howeangela@example.com,US,2023-05-18,paid_search,25-34,True
CUST_00864,renee56@example.com,US,2024-05-25,email,55+,False
CUST_00865,jjenkins@example.com,AU,2023-11-22,direct,25-34,False
CUST_00866,mejiasamuel@example.org,AU,2023-09-24,social,25-34,True
CUST_00867,davidpearson@example.com,US,2024-04-12,direct,55+,False
CUST_00868,jennifer77@example.com,SG,2024-06-28,email,55+,False
CUST_00869,garymarshall@example.com,IN,2023-06-06,direct,35-44,False
CUST_00870,kanesamuel@example.net,IN,2024-06-06,direct,25-34,False
CUST_00871,crystalwoodard@example.net,US,2024-06-23,direct,18-24,False
CUST_00872,cookangel@example.com,SG,2024-03-12,referral,45-54,False
CUST_00873,barbaraconner@example.com,IN,2024-02-19,social,18-24,False
CUST_00874,kellyhardin@example.net,IN,2023-01-20,organic,18-24,True
CUST_00875,thodge@example.com,AU,2023-05-06,direct,35-44,True
CUST_00876,alexander63@example.org,US,2023-02-18,email,25-34,False
CUST_00877,rachel87@example.net,IN,2023-01-26,social,18-24,False
CUST_00878,ubaker@example.net,US,2024-06-08,paid_search,55+,False
CUST_00879,dkent@example.net,US,2024-02-01,direct,35-44,False
CUST_00880,tyler79@example.com,AU,2023-02-06,social,45-54,False
CUST_00881,kimberly30@example.net,IN,2024-06-16,referral,18-24,True
CUST_00882,doylejulie@example.com,IN,2023-07-15,social,25-34,False
CUST_00883,michaelacarter@example.org,IN,2024-05-18,referral,55+,False
CUST_00884,eugenehill@example.com,US,2023-06-02,paid_search,35-44,False
CUST_00885,jill88@example.net,IN,2024-06-14,paid_search,55+,True
CUST_00886,yherring@example.com,SG,2023-02-01,referral,35-44,True
CUST_00887,millercatherine@example.org,GB,2024-03-29,organic,35-44,False
CUST_00888,keithpadilla@example.org,IN,2023-05-01,email,55+,True
CUST_00889,james55@example.net,US,2024-04-30,direct,35-44,False
CUST_00890,phillipsrose@example.org,SG,2024-03-20,organic,35-44,False
CUST_00891,nicholasjohnson@example.org,SG,2023-05-23,referral,25-34,False
CUST_00892,patrick79@example.org,SG,2024-02-22,email,25-34,False
CUST_00893,ayerstyler@example.com,IN,2024-05-30,email,35-44,False
CUST_00894,nphillips@example.net,SG,2024-04-25,referral,18-24,True
CUST_00895,rwhite@example.net,SG,2023-09-26,direct,55+,False
CUST_00896,jenniferstafford@example.com,AU,2023-07-09,direct,35-44,False
CUST_00897,bushchristie@example.org,IN,2023-03-30,referral,35-44,True
CUST_00898,dgonzalez@example.com,GB,2024-02-06,email,55+,False
CUST_00899,stacy78@example.org,SG,2023-12-13,email,25-34,False
CUST_00900,maureen11@example.net,AU,2023-03-05,paid_search,55+,False
CUST_00901,garciaanthony@example.com,IN,2024-05-01,direct,25-34,False
CUST_00902,patelhenry@example.org,GB,2023-11-26,paid_search,55+,False
CUST_00903,yhall@example.com,US,2023-12-05,organic,25-34,True
CUST_00904,rebecca51@example.org,IN,2023-09-15,organic,18-24,True
CUST_00905,ljones@example.com,SG,2023-07-15,referral,25-34,False
CUST_00906,zpowell@example.org,IN,2023-11-13,direct,45-54,False
CUST_00907,pschaefer@example.com,IN,2023-01-14,organic,55+,True
CUST_00908,popejennifer@example.com,IN,2024-04-25,direct,55+,True
CUST_00909,groberts@example.org,IN,2023-02-26,referral,18-24,False
CUST_00910,khicks@example.net,IN,2024-06-16,organic,35-44,False
CUST_00911,creed@example.com,IN,2023-12-06,direct,18-24,False
CUST_00912,parkerkelly@example.net,IN,2024-02-19,direct,45-54,False
CUST_00913,ogonzalez@example.com,IN,2024-02-28,direct,25-34,False
CUST_00914,stevenclark@example.org,IN,2024-05-18,organic,55+,False
CUST_00915,mschwartz@example.org,IN,2023-04-20,organic,55+,False
CUST_00916,leachmichael@example.net,SG,2024-02-22,organic,35-44,False
CUST_00917,arich@example.net,IN,2023-09-25,direct,55+,True
CUST_00918,jennifer85@example.org,IN,2023-05-23,email,25-34,True
CUST_00919,orozcoelizabeth@example.org,US,2024-06-05,organic,55+,False
CUST_00920,tiffany36@example.com,IN,2024-03-02,direct,18-24,False
CUST_00921,kburke@example.net,US,2023-06-03,social,35-44,False
CUST_00922,robertlarson@example.com,US,2024-06-05,organic,35-44,False
CUST_00923,petersjoe@example.org,IN,2023-05-31,social,35-44,False
CUST_00924,macksarah@example.net,US,2023-08-26,paid_search,55+,False
CUST_00925,scottmartinez@example.org,AU,2023-09-03,paid_search,18-24,False
CUST_00926,aaronjones@example.net,US,2023-06-22,direct,45-54,False
CUST_00927,sdavid@example.org,IN,2023-10-07,direct,35-44,False
CUST_00928,pbarajas@example.org,SG,2023-12-26,email,45-54,False
CUST_00929,sarah09@example.com,US,2023-05-17,organic,35-44,False
CUST_00930,zlucas@example.com,GB,2023-04-19,paid_search,35-44,False
CUST_00931,victoriajones@example.com,IN,2024-05-01,organic,18-24,False
CUST_00932,anthonychristensen@example.org,IN,2024-05-05,referral,55+,False
CUST_00933,kleinmarc@example.net,IN,2024-04-03,organic,55+,False
CUST_00934,jameswolf@example.net,SG,2024-02-24,paid_search,35-44,False
CUST_00935,lhill@example.com,US,2024-04-02,email,25-34,False
CUST_00936,brightnicolas@example.com,IN,2024-02-01,email,55+,True
CUST_00937,kjackson@example.net,GB,2023-07-05,referral,25-34,False
CUST_00938,matkinson@example.net,SG,2023-04-20,paid_search,55+,False
CUST_00939,qhowell@example.com,GB,2024-05-27,paid_search,45-54,False
CUST_00940,kclark@example.com,IN,2023-02-01,social,25-34,True
CUST_00941,scottamber@example.com,IN,2023-10-14,direct,25-34,False
CUST_00942,scottbilly@example.com,IN,2023-10-08,social,18-24,True
CUST_00943,perrycaroline@example.net,IN,2024-05-18,direct,55+,False
CUST_00944,tiffanylucas@example.net,GB,2023-08-01,email,55+,False
CUST_00945,linda89@example.net,IN,2023-05-16,social,35-44,False
CUST_00946,alan51@example.com,SG,2023-03-02,social,25-34,False
CUST_00947,vcooper@example.net,GB,2023-10-02,email,45-54,False
CUST_00948,zdunlap@example.net,IN,2024-04-14,paid_search,45-54,True
CUST_00949,rodgersmaria@example.net,SG,2023-03-01,email,25-34,True
CUST_00950,karenallen@example.com,IN,2023-05-03,direct,18-24,False
CUST_00951,laura09@example.org,GB,2023-11-19,direct,18-24,False
CUST_00952,christopher90@example.com,SG,2024-01-07,referral,25-34,False
CUST_00953,michellejones@example.org,IN,2023-11-16,organic,25-34,False
CUST_00954,kevin68@example.org,IN,2023-05-06,referral,18-24,False
CUST_00955,megan24@example.com,IN,2023-04-25,email,25-34,False
CUST_00956,billy40@example.com,SG,2023-11-11,referral,18-24,False
CUST_00957,seancook@example.net,GB,2024-05-28,organic,25-34,False
CUST_00958,stacey67@example.net,GB,2024-01-02,paid_search,25-34,False
CUST_00959,imedina@example.net,IN,2024-04-11,referral,25-34,False
CUST_00960,jonesdavid@example.com,IN,2024-02-01,direct,35-44,False
CUST_00961,nwilliams@example.net,SG,2024-04-08,paid_search,45-54,False
CUST_00962,thomasortiz@example.com,IN,2023-03-26,referral,55+,False
CUST_00963,johncampbell@example.org,US,2023-04-27,paid_search,45-54,False
CUST_00964,aaronmorgan@example.org,IN,2024-04-10,referral,55+,False
CUST_00965,garrisonmatthew@example.org,SG,2023-03-14,paid_search,55+,False
CUST_00966,sethmclaughlin@example.com,GB,2023-01-01,direct,45-54,False
CUST_00967,juan98@example.com,GB,2023-10-15,direct,55+,False
CUST_00968,mckeestephanie@example.org,US,2024-01-10,social,35-44,False
CUST_00969,alicia24@example.net,SG,2024-06-25,social,25-34,False
CUST_00970,michellejackson@example.com,AU,2023-06-30,organic,35-44,False
CUST_00971,melissa09@example.org,SG,2024-02-27,paid_search,18-24,False
CUST_00972,coltonharris@example.net,SG,2023-01-06,organic,55+,True
CUST_00973,mckayjonathan@example.org,IN,2024-05-23,email,45-54,False
CUST_00974,iellis@example.com,SG,2023-05-01,referral,35-44,False
CUST_00975,anthony39@example.org,SG,2024-02-21,email,55+,False
CUST_00976,robert12@example.net,IN,2024-06-12,paid_search,45-54,False
CUST_00977,smithtony@example.net,SG,2024-03-09,email,55+,False
CUST_00978,bmccarthy@example.net,AU,2023-07-17,referral,35-44,False
CUST_00979,fernandezshawn@example.org,US,2023-11-06,direct,18-24,False
CUST_00980,tgonzalez@example.org,US,2023-12-13,paid_search,18-24,False
CUST_00981,alexanderbenson@example.net,US,2023-11-08,referral,55+,False
CUST_00982,burnettjennifer@example.net,IN,2023-02-10,direct,18-24,False
CUST_00983,morrispaul@example.net,SG,2023-04-23,referral,45-54,True
CUST_00984,wendylevine@example.net,IN,2023-07-24,organic,55+,True
CUST_00985,clarkkelly@example.net,AU,2023-10-26,social,55+,False
CUST_00986,leediana@example.net,US,2023-08-11,referral,18-24,False
CUST_00987,alvaradocindy@example.com,US,2023-05-17,social,18-24,False
CUST_00988,ashleymalone@example.org,AU,2024-05-25,referral,35-44,True
CUST_00989,cjohnson@example.org,SG,2024-04-10,direct,25-34,False
CUST_00990,halldouglas@example.com,IN,2024-06-07,paid_search,18-24,False
CUST_00991,karenmurray@example.net,AU,2023-03-09,social,35-44,False
CUST_00992,liuoscar@example.org,SG,2023-11-11,referral,18-24,False
CUST_00993,louis26@example.net,AU,2023-02-23,referral,35-44,False
CUST_00994,alan87@example.org,AU,2024-03-10,email,35-44,False
CUST_00995,miguel10@example.com,IN,2023-08-03,paid_search,45-54,False
CUST_00996,raymondgonzalez@example.com,IN,2024-03-22,paid_search,45-54,False
CUST_00997,jack33@example.org,IN,2024-03-09,email,35-44,False
CUST_00998,lawrence96@example.net,AU,2024-02-03,referral,55+,False
CUST_00999,theresaorozco@example.net,AU,2023-12-10,referral,45-54,False
CUST_01000,justinmiller@example.org,AU,2023-09-21,social,45-54,False
CUST_01001,millerfrances@example.com,SG,2023-01-22,email,18-24,False
CUST_01002,estradabrittany@example.org,US,2023-06-21,paid_search,35-44,False
CUST_01003,oglover@example.org,SG,2023-10-02,organic,35-44,False
CUST_01004,saralarson@example.com,IN,2023-03-14,direct,35-44,True
CUST_01005,kmorris@example.org,SG,2023-05-19,email,25-34,False
CUST_01006,nashapril@example.com,IN,2023-07-28,direct,25-34,False
CUST_01007,vwebb@example.com,IN,2023-06-05,paid_search,35-44,False
CUST_01008,dkrueger@example.com,GB,2023-06-07,referral,35-44,True
CUST_01009,qkennedy@example.net,IN,2023-03-24,organic,45-54,False
CUST_01010,watsonjoshua@example.org,AU,2024-02-25,social,35-44,False
CUST_01011,mdiaz@example.net,GB,2024-01-18,referral,35-44,False
CUST_01012,williamsanna@example.org,IN,2024-02-02,paid_search,55+,True
CUST_01013,brownchristopher@example.com,US,2024-02-13,social,55+,True
CUST_01014,joannperry@example.com,IN,2023-09-27,direct,25-34,False
CUST_01015,baxterroger@example.com,US,2023-04-04,social,35-44,False
CUST_01016,adam77@example.org,US,2023-01-10,social,55+,True
CUST_01017,hjohnson@example.com,US,2023-10-08,email,25-34,False
CUST_01018,ojohnson@example.com,IN,2023-07-04,referral,35-44,False
CUST_01019,urodriguez@example.com,SG,2024-01-23,social,35-44,False
CUST_01020,johnlawrence@example.com,IN,2023-11-08,paid_search,55+,True
CUST_01021,robert35@example.net,US,2024-03-23,organic,35-44,False
CUST_01022,andrewmurray@example.net,SG,2024-03-07,social,25-34,True
CUST_01023,lisa17@example.com,SG,2023-04-27,organic,25-34,False
CUST_01024,katrina97@example.net,AU,2023-04-15,direct,55+,False
CUST_01025,stevenryan@example.com,US,2023-09-03,email,35-44,False
CUST_01026,welchheather@example.org,IN,2024-03-17,organic,25-34,True
CUST_01027,epage@example.org,SG,2023-07-17,direct,18-24,False
CUST_01028,davidrichardson@example.com,IN,2023-09-17,email,55+,False
CUST_01029,shannon01@example.net,IN,2023-07-20,social,18-24,False
CUST_01030,mario48@example.net,AU,2024-06-11,paid_search,55+,False
CUST_01031,gwatts@example.com,SG,2024-05-19,email,35-44,False
CUST_01032,eferguson@example.net,SG,2024-02-01,direct,45-54,False
CUST_01033,aaron92@example.org,US,2023-10-23,social,25-34,False
CUST_01034,perezwendy@example.org,GB,2024-05-12,email,45-54,False
CUST_01035,khensley@example.net,SG,2024-03-20,organic,18-24,True
CUST_01036,doughertypaula@example.com,IN,2023-06-27,direct,35-44,False
CUST_01037,davidsullivan@example.com,US,2024-04-15,email,45-54,False
CUST_01038,paul87@example.com,US,2023-10-10,referral,45-54,False
CUST_01039,darrell29@example.com,GB,2023-05-23,paid_search,25-34,False
CUST_01040,scottdoris@example.net,US,2024-06-28,paid_search,25-34,False
CUST_01041,joannabaker@example.org,IN,2023-03-16,social,55+,True
CUST_01042,fowlertristan@example.org,SG,2023-11-05,organic,18-24,False
CUST_01043,suttonbenjamin@example.org,IN,2023-05-01,social,35-44,False
CUST_01044,brandy30@example.com,SG,2023-08-09,paid_search,25-34,False
CUST_01045,kferguson@example.org,IN,2023-05-13,direct,35-44,False
CUST_01046,ryanrose@example.net,GB,2023-09-10,social,55+,False
CUST_01047,lindaschroeder@example.net,SG,2024-03-02,direct,55+,True
CUST_01048,nguyenjeremy@example.net,SG,2024-04-09,direct,55+,False
CUST_01049,mcarter@example.com,US,2024-05-11,email,35-44,False
CUST_01050,johnsonangela@example.org,GB,2023-06-26,social,35-44,False
CUST_01051,ericksonryan@example.org,IN,2023-07-21,organic,18-24,False
CUST_01052,stonekelly@example.org,IN,2023-04-16,social,55+,True
CUST_01053,lorimartinez@example.net,AU,2024-01-18,social,35-44,True
CUST_01054,caitlyn61@example.org,US,2023-12-01,referral,25-34,False
CUST_01055,andrew56@example.com,IN,2024-03-01,social,55+,False
CUST_01056,camerongonzalez@example.org,IN,2023-07-14,direct,45-54,False
CUST_01057,qwhite@example.net,IN,2023-06-21,social,25-34,False
CUST_01058,mary19@example.net,GB,2024-04-21,direct,35-44,False
CUST_01059,lfreeman@example.com,GB,2024-02-18,social,25-34,False
CUST_01060,pnguyen@example.com,IN,2023-05-22,organic,45-54,False
CUST_01061,amber12@example.com,US,2023-07-31,social,25-34,False
CUST_01062,srodriguez@example.com,IN,2023-04-29,referral,18-24,True
CUST_01063,ellenrichardson@example.org,IN,2023-03-21,paid_search,45-54,False
CUST_01064,jasminepatel@example.com,IN,2023-06-30,organic,45-54,False
CUST_01065,scottlee@example.org,IN,2023-11-23,social,35-44,False
CUST_01066,sreyes@example.net,IN,2023-01-25,paid_search,18-24,False
CUST_01067,iclark@example.org,IN,2023-11-01,social,25-34,True
CUST_01068,daltonmitchell@example.org,GB,2023-07-14,organic,18-24,False
CUST_01069,scott77@example.com,IN,2023-07-13,social,25-34,False
CUST_01070,larrygarcia@example.net,IN,2023-01-27,direct,18-24,False
CUST_01071,kwright@example.net,SG,2023-06-11,direct,35-44,False
CUST_01072,jessicamartin@example.org,US,2023-05-04,organic,55+,False
CUST_01073,wdavis@example.com,SG,2023-07-16,email,25-34,False
CUST_01074,bushdavid@example.net,GB,2023-02-10,paid_search,18-24,False
CUST_01075,yjacobs@example.org,IN,2023-12-04,paid_search,35-44,False
CUST_01076,andrea98@example.com,US,2023-11-04,organic,18-24,False
CUST_01077,bbrock@example.org,SG,2024-06-20,referral,25-34,False
CUST_01078,carrielewis@example.net,IN,2023-03-11,social,18-24,False
CUST_01079,guerrakathryn@example.com,AU,2023-09-20,direct,18-24,True
CUST_01080,mitchellchristina@example.com,IN,2024-05-15,referral,18-24,True
CUST_01081,holly31@example.org,IN,2023-06-30,referral,35-44,False
CUST_01082,christopherjohnson@example.net,US,2023-12-07,organic,45-54,False
CUST_01083,jonesdaniel@example.org,IN,2023-04-15,organic,45-54,False
CUST_01084,brichardson@example.org,IN,2024-03-10,direct,45-54,True
CUST_01085,carterandrea@example.net,SG,2023-05-25,email,45-54,False
CUST_01086,dpatel@example.org,AU,2024-04-10,referral,25-34,True
CUST_01087,brendanwagner@example.com,SG,2023-05-01,email,55+,False
CUST_01088,dana75@example.net,US,2023-01-01,referral,45-54,False
CUST_01089,nwalton@example.com,US,2023-01-15,email,55+,False
CUST_01090,angela17@example.net,US,2023-02-19,referral,45-54,True
CUST_01091,adambrown@example.com,SG,2024-06-14,referral,25-34,False
CUST_01092,frankburke@example.net,SG,2023-09-08,email,18-24,True
CUST_01093,osandoval@example.com,IN,2024-05-26,paid_search,25-34,False
CUST_01094,baileytracy@example.com,IN,2023-06-06,paid_search,18-24,True
CUST_01095,meyersarah@example.net,GB,2024-05-13,direct,45-54,False
CUST_01096,claytonnancy@example.org,SG,2024-06-28,organic,35-44,False
CUST_01097,langmichele@example.net,IN,2023-02-25,paid_search,45-54,False
CUST_01098,denisefisher@example.org,SG,2023-03-04,direct,18-24,False
CUST_01099,margaretmartinez@example.org,GB,2023-11-20,direct,18-24,False
CUST_01100,ppatterson@example.org,SG,2023-07-26,direct,18-24,False
CUST_01101,mooresharon@example.net,AU,2023-03-02,referral,18-24,True
CUST_01102,qnelson@example.com,SG,2023-06-29,paid_search,25-34,False
CUST_01103,tiffany66@example.org,SG,2023-07-13,paid_search,55+,False
CUST_01104,dherrera@example.org,US,2023-11-19,direct,55+,False
CUST_01105,traci79@example.org,US,2023-12-23,social,18-24,True
CUST_01106,jamesrhonda@example.com,SG,2023-05-21,referral,35-44,False
CUST_01107,sharon44@example.net,AU,2024-02-19,social,35-44,False
CUST_01108,nmartinez@example.net,AU,2024-03-03,email,35-44,False
CUST_01109,stronglaura@example.com,SG,2024-05-06,direct,35-44,False
CUST_01110,emckay@example.org,SG,2024-03-13,social,55+,False
CUST_01111,brodriguez@example.com,IN,2023-07-17,social,45-54,False
CUST_01112,jesus06@example.net,US,2023-01-01,email,55+,True
CUST_01113,josephhanson@example.com,AU,2023-04-15,email,18-24,False
CUST_01114,mark34@example.org,IN,2023-06-22,email,18-24,False
CUST_01115,hhouse@example.org,GB,2024-06-19,referral,55+,False
CUST_01116,mcfarlandbrian@example.org,IN,2024-03-19,organic,45-54,False
CUST_01117,vle@example.net,IN,2023-04-18,referral,25-34,False
CUST_01118,alexandrasanchez@example.net,IN,2023-08-22,social,55+,False
CUST_01119,laura95@example.org,US,2023-03-01,social,25-34,False
CUST_01120,ryanthompson@example.com,US,2024-06-19,organic,55+,False
CUST_01121,deanandrea@example.com,US,2023-01-30,referral,45-54,True
CUST_01122,anthonylang@example.net,AU,2023-02-13,email,35-44,False
CUST_01123,johnwhite@example.net,SG,2023-12-04,organic,25-34,False
CUST_01124,nancy69@example.net,AU,2024-04-12,direct,45-54,True
CUST_01125,hughesgarrett@example.org,IN,2024-02-12,referral,55+,True
CUST_01126,david36@example.net,US,2024-01-26,paid_search,18-24,False
CUST_01127,kimberlyhowell@example.org,AU,2023-11-02,referral,55+,False
CUST_01128,qjohnston@example.net,SG,2023-06-22,social,25-34,True
CUST_01129,sanchezdan@example.net,SG,2023-03-06,direct,18-24,False
CUST_01130,nturner@example.org,IN,2023-07-23,referral,45-54,False
CUST_01131,michael54@example.net,US,2023-04-12,social,55+,True
CUST_01132,eric37@example.net,US,2023-11-04,paid_search,55+,False
CUST_01133,chandlercynthia@example.org,IN,2024-02-12,organic,35-44,False
CUST_01134,molly35@example.net,US,2023-09-09,referral,18-24,True
CUST_01135,bruceyoung@example.com,SG,2023-11-18,email,25-34,False
CUST_01136,vwalker@example.net,US,2024-04-06,email,25-34,False
CUST_01137,karenstrickland@example.net,GB,2024-04-23,social,55+,True
CUST_01138,raymondadams@example.net,AU,2023-02-04,paid_search,25-34,False
CUST_01139,daniel07@example.org,US,2023-05-02,organic,18-24,False
CUST_01140,espencer@example.com,AU,2023-07-08,paid_search,35-44,True
CUST_01141,jordan41@example.net,GB,2024-06-22,email,45-54,False
CUST_01142,hernandezkevin@example.org,IN,2023-09-15,referral,25-34,False
CUST_01143,fcunningham@example.com,US,2024-02-11,referral,45-54,False
CUST_01144,reyesmegan@example.net,US,2023-04-20,direct,18-24,False
CUST_01145,jamesrandall@example.net,SG,2024-05-30,email,25-34,True
CUST_01146,browncaitlin@example.net,US,2023-06-05,referral,35-44,True
CUST_01147,barbara09@example.org,AU,2024-05-23,organic,45-54,False
CUST_01148,johnstonyolanda@example.net,GB,2024-05-29,direct,35-44,False
CUST_01149,brian58@example.org,IN,2023-01-15,direct,45-54,False
CUST_01150,danielleclark@example.org,SG,2023-10-23,direct,18-24,False
CUST_01151,mannlaura@example.org,GB,2024-01-12,referral,18-24,True
CUST_01152,floresjeremy@example.org,AU,2024-01-24,referral,18-24,True
CUST_01153,edwinstanton@example.net,IN,2024-02-16,social,45-54,False
CUST_01154,crystalflynn@example.org,IN,2023-01-15,email,35-44,False
CUST_01155,richardadams@example.org,AU,2023-07-03,referral,35-44,False
CUST_01156,michael97@example.org,IN,2024-05-01,social,18-24,False
CUST_01157,joshua20@example.com,IN,2023-08-06,email,45-54,False
CUST_01158,wmaddox@example.com,US,2023-03-10,referral,55+,False
CUST_01159,prhodes@example.org,IN,2024-06-17,paid_search,55+,True
CUST_01160,delgadojay@example.net,AU,2023-08-31,email,45-54,False
CUST_01161,richardsonmarcus@example.org,US,2023-06-10,referral,55+,False
CUST_01162,gonzalezryan@example.org,GB,2023-06-07,email,55+,False
CUST_01163,rhondawhitaker@example.net,AU,2023-12-01,paid_search,55+,False
CUST_01164,clarksara@example.net,IN,2023-09-04,referral,18-24,True
CUST_01165,austin40@example.com,US,2023-04-24,email,45-54,False
CUST_01166,wilsonandre@example.org,SG,2023-08-24,direct,35-44,True
CUST_01167,robertspaula@example.org,IN,2023-05-26,paid_search,18-24,False
CUST_01168,vcarroll@example.com,US,2024-04-20,referral,55+,False
CUST_01169,jeremiah29@example.com,IN,2024-04-08,direct,18-24,False
CUST_01170,laurenrogers@example.org,US,2024-06-18,paid_search,55+,False
CUST_01171,martinezandrew@example.com,US,2023-12-31,email,25-34,False
CUST_01172,pcrawford@example.net,SG,2024-01-17,paid_search,25-34,False
CUST_01173,whitephillip@example.net,US,2023-11-14,organic,35-44,False
CUST_01174,ihenry@example.com,US,2023-06-22,paid_search,25-34,True
CUST_01175,escobarandrew@example.org,GB,2023-12-08,social,35-44,False
CUST_01176,jessica38@example.com,SG,2023-07-11,organic,55+,False
CUST_01177,martincarrie@example.org,US,2023-10-23,social,55+,False
CUST_01178,jacobmorgan@example.net,SG,2024-03-20,referral,18-24,False
CUST_01179,colemantodd@example.com,SG,2023-12-17,organic,25-34,False
CUST_01180,andrea69@example.net,AU,2023-11-04,organic,55+,False
CUST_01181,scottalexandra@example.net,AU,2024-05-04,paid_search,35-44,False
